"screen_name","followers_count","text"
"HelpStorage",27,"If you are sick with #COVID-19, what are your next steps? <U+0001F637> #safeplatesCOVID19 https://t.co/BD4XeKeIlt"
"opinions1234",0,"so i have to be in a room with 20+ kids and eat my dinner and have my break with my WHOLE YEAR GROUP and you expect us not to get corona? #Covid #BorisJohnson #Covid_19 #covidbriefing #CloseTheSchools"
"Kavbar",90,"#DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would have believed that the impostor, the fraud, 
the swindler #DonaldJTrump, who is universally loathed in #NYC, would be the one to destroy our great nation? #Vote"
"JillianNarayan2",9,"European School Sports Day will launch in 4 days. Sign up now!

With free resources provided by SPAR @LancSchoolGames network, schools can tackle children inactivity in line with #COVID-19 safety measures.

Sign up &amp; encourage children to #BeActive <U+0001F3C3> <U+26F9> https://t.co/N0ORzZaBve https://t.co/TV2Y08gEhL"
"WCCBCharlotte",84051,"South Carolina’s #unemployment picture has improved overall, with 20,000 people finding work and businesses reopening as they adjust to the #COVID-19 pandemic. DETAILS: https://t.co/TATIGkZShH #WCCB #scnews #news #southcarolina #pandemic #jobs #economy #coronavirus"
"FinancialBrand",28447,"Marketing Takes Center Stage In Wake Of #COVID Crisis

https://t.co/JJ7NTg8S9D

@JimMarous @deluxecorp https://t.co/KsuiNVK2C3"
"RichyLucas",90,"If we continue on our current infection rate Sir Patrick Valance warns there could be “50,000 #Covid cases a day by mid October and 200 deaths a day by mid November”."
"PHIdotorg",8560,"Check out the latest analysis on #COVID-19 from @KFF, examining racial disparities in COVID-19 in testing, infection, hospitalization, and death rates among patients. These findings show the importance of considering health equity in response to COVID-19. https://t.co/B5Uuy7TIHb"
"CovidUpdatesEA",874,"Sir Patrick Vallance warns #Covid-19 infections could rise to 50,000 a day by mid-October https://t.co/gDwViVLJCf"
"energy_psych",1438,"Stressed, irritated? Let it go w the Stress Blowout: Reach up; breathe in deeply and hold. Pull your hands down fast as you exhale. Soften knees and open hands.
Follow along: https://t.co/yW3vanUVJd
https://t.co/whKFAPXuzz #covid #EPTools #shelterinplace #selfhelp #selfregulation https://t.co/kUVHkCukDC"
"MaggieGranny",983,"I was convinced #Trudeau would table a plan for either a UBI or GMI, but word on the tweet is the recent #COVID uptick may temper plans.

I hope that's not the case and that he goes big.

There's a potential Pearsonian moment if #PMJT wished to seize it.

#CdnPoli #ThroneSpeech https://t.co/dbN9H28nDx"
"cathnewsnzpac",330,"Retired Italian couple buried together after dying of #COVID-19 https://t.co/JBuu9S4wfA"
"TheSun",1779820,"Sir Patrick Vallance warns #Covid-19 infections could rise to 50,000 a day by mid-October https://t.co/gDwViVLJCf"
"RT_com",3055370,"Just when you thought #COVID guidelines couldn't get more confusing...
https://t.co/x0Rv1TTyPA"
"REoptimizer",4566,"COVID-19 &amp; Retail Space: What You Need To Know #CRE #COVID-19 #TenantTips
https://t.co/HlUVPV7xAc"
"REoptimizer",4566,"Why Manufacturing Space is Booming During COVID-19 #CRE #Manufacturing #COVID-19 #TenantTips #NewNormal #CorporateRealEstate    
https://t.co/kZhEQwnZRC"
"jp_viewpoint",24,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"safety_eyewash",51,"#Symptoms #Covid #Flu #Cold; Thank you WHO / BBC for one of the most useful diagrams around at the moment. If you also need a read then this explains more https://t.co/6S2jqCQtbJ https://t.co/oSJw0Qpwxp"
"StuHoffmanPNC",454,"24 states totaling ~47% of US GDP on pause or imposing new restrictions to combat rising #Covid cases. Israel on lockdown for 3 weeks; the UK, Spain, South Korea, India, Malaysia also considering more restrictions...not good for the cyclical “go outside” trade. $QQQ $SPY $IWN"
"L00NEYleft",3116,"Honoured to give this speech on how we can take inspiration on tackling the #Covid crisis from the way Clem Attlee, Nye Bevan &amp; Barbara Castle 
applied Labour values to rise to the huge challenges of their generations, and how those values drive my work as Shadow Home Secretary: https://t.co/PGOlS7UUXx"
"E_Joyce",1417,"If you are attending an #HBCU,  don’t let anyone inject you with something unproven and unknown. It could be ANYTHING. #theydontreallycareaboutUS
#COVID #Blacktwitter #ReidOut"
"jennife19289969",43,"Six months ago today, at peak #Covid terror, @mtosterholm wrote a smart op-ed about why lockdowns were a terrible idea. I urge you to read it. Yet as the reason to fear has waned his panic has grown. He’s now calling for new lockdowns! I don’t get it. https://t.co/KWqeqbMsHk https://t.co/eqXOwfnGvz"
"jknoxville",10137,"Shout out the greatest to ever do it, Eddie Van Halen #GOAT Making the ""Beat It"" solo, took 20 min to record &amp; wanted payment in 2 six packs. One of my favorite songs when I first heard it back in 88 sitting on my moms lap. #MONDAY #PositiveVibesOnly #Covid #tunes #notasgoodashim https://t.co/5eEyIHNpug"
"covidnewsCH",460,"Three- and four-bedroom houses selling at record prices, The Week #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/l9QLhUrHzl"
"covidnewsCH",460,"Gardenhire abruptly retires as Tigers' manager due to health concerns, Windsor Star #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/6Cn2d11unM"
"covidnewsCH",460,"My day-long disastrous ordeal of trying to get a COVID test in Ontario, https://t.co/kGQ0Azpuk5 #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/UmCbB2rvXh"
"covidnewsCH",460,"New tools, ideas needed to speed up housing strategy funding: CMHC president, CBC News #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/VvFthEFrOF"
"covidnewsCH",460,"Quebec reports 462 new cases of COVID-19, five additional deaths #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/xCWiLG2HYG"
"covidnewsCH",460,"The Crown Estate: revenues and property values to be ‘significantly down’ next year, The Week #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/Lh2iFAP3Hw"
"covidnewsCH",460,"The ethics czar rules on another Liberal conflict of interest of interest, https://t.co/kGQ0Azpuk5 #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/i1Q878Cgmw"
"covidnewsCH",460,"1st elementary school in Ontario closes after students, staff test positive for COVID-19, https://t.co/WlghmR8qeu #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/3YHu3baK5h"
"covidnewsCH",460,"Ten Things You Need to Know Today: Monday 21 Sep 2020, The Week #coronavirus #COVID19 #CoronaInfoCH #Corona #COVID #COVID19 #Covid_19 #SARSCoV2 ...
https://t.co/phPcLDcv6l"
"mac_gardiner12",583,"@realDonaldTrump As Governors work to eliminate #COVID,  the outbreak monkey travels from place to place spreading COVID.

It would be interesting to know how many people have suffered so you can bask in the praise of your cult worshippers. The more you campaign, the longer COVID will linger. https://t.co/ioOetCTyba"
"crawford3269",40,"@J_C_Campbell Yet according to Newspoll 62% of people are satisfied with Dan's handling of #Covid ....bizarre!!"
"MiftyJackson",4522,"1. Hours before recess, PM quietly announced that Downing St had taken control of the govt’s use of data.   

Trump did EXACT same thing in the US last week. 

This is not a coincidence!

It is part of a single, coordinated US-UK strategy. #Palantir #COVID
https://t.co/6A7RFLu8Jd https://t.co/Pmyc3nJm2q"
"owl1161",231,"#RBG has knocked #Covid out of the news.  BUT YOU KNOW, AND I KNOW, SHE WANTS YOU TO REMEMBER 200,000 ARE DEAD!   She also said she should not be replaced until after the Inauguration.  Out of respect for her, CALL YOUR SENATOR!!"
"CoachWatts515",873,"The CDC yanking critical public health info about the aerosol spread of #covid means that the regime of cruelty is fine with schools reopening, businesses reopening. They lie, Trump lies, the truth is there is a risk without N95 masks, without proper ventilation to the outside."
"TerriblyTexas",254,"#RBG has knocked #Covid out of the news.  BUT YOU KNOW, AND I KNOW, SHE WANTS YOU TO REMEMBER 200,000 ARE DEAD!   She also said she should not be replaced until after the Inauguration.  Out of respect for her, CALL YOUR SENATOR!!"
"DonMora25894544",71,"@MalcolmNance While it is unfortunate that that #Covid denier has died of #Covid, it is fortunate that he cannot infect anyone else. #wtpBLUE"
"stmarysgbb",360,"Don’t let the bears scare you into exiting...stay long and enjoy the ride <U+0001F6B4><U+0001F3FD><U+200D><U+2640><U+FE0F><U+0001F43B><U+0001F4A8>

#Covid #SecondLockdown #pton #roku #zm #September21"
"beigewash",329,"@MingYLong @albericie Both tax cuts &amp; IR reform were on their agenda before #Covid - now they’ve just shifted their spin to push it through - new circumstances &amp; public interest be gone."
"InkagnedoTV",6,"Follow @inkagnedotv 

#inkagnedotv <U+2063>#socialdistancing #pandemic #stayathome #covid #covid19 #corona #stayhome #lockdown #explore #corona #news #2020 #quarantine #explorepage #explorepage<U+2728> https://t.co/lckieDZWrb"
"crad8610",513,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"SuffolkGreen",28,"Chris Whitty says the rise in #covid cases is ‘all of our problem’. We agree, but the government needs to keep up its side of the bargain, with:

A test and trace system that works 
A security net where livelihoods are at risk
Clear and unambiguous rules

https://t.co/Cc9lXwKMfz"
"Alicea54",186,"We surveyed IT and cybersecurity professionals to find out how #COVID-19 and the immediate transition to #remote work transformed organizations' #security infrastructure. Sign up for our webinar on 9/24 to learn more + get a copy of the full report: https://t.co/1ACMJjtCKI"
"TVdonyoung",620,"Downtown Calgary. 9:15am on a Monday morning. #Covid https://t.co/62ikfHodiv"
"ZaraThePR",34,"""Don’t wait for the knock of the bearers of bad news to come upon your doors to awaken yourself. You are now the predator yet soon you too will be your own prey."" #coronavirus #COVID"
"HitAndMisSports",1113,"Trolls &amp; shills (including the blue ticks) have gone into overdrive today trying to defend the disintegrating #covid narrative

But like rats in corners, they will now play dirty. I echo @FatEmperor that something awful will likely happen very soon

We must protect our children!"
"eternallyfab",60,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"RandallBelcher1",82,"#DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would have believed that the impostor, the fraud, 
the swindler #DonaldJTrump, who is universally loathed in #NYC, would be the one to destroy our great nation? #Vote"
"AuthorNSewell",1451,"Dead Stare - a poem

https://t.co/eajSlaCZkT

#stopchildabuse #domesticviolenceawareness #Covid https://t.co/nbMuSkK0xr"
"calmecam",4099,"I was convinced #Trudeau would table a plan for either a UBI or GMI, but word on the tweet is the recent #COVID uptick may temper plans.

I hope that's not the case and that he goes big.

There's a potential Pearsonian moment if #PMJT wished to seize it.

#CdnPoli #ThroneSpeech https://t.co/dbN9H28nDx"
"neddycgoon",97,"Brian Adcock: The shits about to hit the fan and most of that vile excrement comes from the arse of delusional entitled fuckwit, #BorisJohnson #lockdown #lockdown2 #Covid #ToryShambles #SecondLockdown #SecondWave - political cartoon gallery in London https://t.co/dePcTdnXF6 https://t.co/d8fmD6lXq3"
"irving_nicholas",34041,"Shout out the greatest to ever do it, Eddie Van Halen #GOAT Making the ""Beat It"" solo, took 20 min to record &amp; wanted payment in 2 six packs. One of my favorite songs when I first heard it back in 88 sitting on my moms lap. #MONDAY #PositiveVibesOnly #Covid #tunes #notasgoodashim https://t.co/5eEyIHNpug"
"Shroids1",1188,"4. #Palantir, run by right-wing billionaire Peter Thiel, won a $7.5m contract to build the #COVID digital platform for US Health Dept (HHS) in April.

They won a similar contract in the UK for the NHS in April. This contract has just been extended for £1m.
https://t.co/fufZzq7fwx"
"Shroids1",1188,"3. In May, Amnesty warned: “The shadowy data-mining firm Palantir, whose technology has powered some of the most nefarious immigration abuses, is now collecting troves of health data about all of us.” 

Palantir is running US &amp; UK govt's #COVID platforms. 
https://t.co/U0M9scWBvo"
"rarjonaEU",1308,"The €1B #EUGreenDeal call is an extraordinary opportunity to respond to the climate crisis &amp; accelerate the #COVID recovery!

To find out how you can get involved register for the INFO DAY &amp; brokerage event on the 23-24 Sept during the #RiDaysEU.

More<U+27A1><U+FE0F>https://t.co/wBQ2ot4KTz https://t.co/C2uxeYDzMr"
"SafeSpacesDC",10744,"We're collaborating with medical professionals to create a set of #harmreduction guidelines for #sexworkers who are working during #covid. Shoot us any questions you have about staying safe while working at this time! #wekeepussafe https://t.co/GXkJPaRhYr"
"aminamlani",64,"Is this a lifeline for some hoteliers #hac #tourism #hospitalityindustry #hoteliers #bctourism #covid https://t.co/yGGgyntKZ6"
"brianbrawdy",1673,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"Idyguy1",292,"The CDC yanking critical public health info about the aerosol spread of #covid means that the regime of cruelty is fine with schools reopening, businesses reopening. They lie, Trump lies, the truth is there is a risk without N95 masks, without proper ventilation to the outside."
"ESP717717",1451,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"srpollett",1229,"$1 billion Rapid Housing Initiative, $236.7 million for Reaching Home to address #homelessness in light of #COVID-19. Long-awaited &amp; much needed steps towards affordable housing solutions &amp; preventing inflows into homelessness. https://t.co/wHgpqTBJKK"
"jlubas1125",1381,"2 MONTH LOWS FOR US #STOCKMARKET <U+0001F4CA>

CONCERNS OVER <U+2B06><U+FE0F>IN #EUROPE #COVID CASES &amp; POSSIBLE 2ND WAVE OF #LOCKDOWNS <U+0001F9A0>

LOOMING BATTLE OVER #SUPREMECOURT CONFIRMATIONS LEAVES LITTLE HOPE FOR 2ND #STIMULUS PLAN

#BANKS <U+2B07><U+FE0F>ON REPORT OF DRUG MONEY FUNNELED THRU #FINANCIAL SYSTEM
#FOXNEWS https://t.co/B4uRdfCNy8"
"MediaActive",2901,"OPINION <U+2066>@JennaPrice<U+2069> What’s happening to Oz #universities  (&amp; #arts) sectors in #covid #pandemic via ideological punitive approach of <U+2066>@ScottMorrisonMP<U+2069> govt has profound generational implications for our knowledge, cultural &amp; creative fabric? https://t.co/kVEoXuN0nK"
"bam57581565",606,"The more I watch #COVID #Lockdown #Mask debate, the more inclined I'm to believe that postmodern Liberalism/leftism may be a mental disorder, w/capable &amp; educated adults who just cannot grasp common sense/multi-track scenarios/arguments. It's like half pop is on A.D.D spectrum."
"bam57581565",606,"#ChrisWhitty says #COVID 'cases' heading in “wrong direction” &amp; UK at “critical point” in 'pandemic.'

He's promoting the canard of #CaseDemic. He's really UK Gov's chief science advisor? Or he knows it's fraud but trying to steer to a #vaccine? 

https://t.co/B2IIXHYjz1"
"MC_Eades",1338,"Whistleblower outs #Kushner for #COVID task force failures: ""Organized crime melded with Lord of the Flies"": https://t.co/qVFexUsGGm (#JaredKushner #coronavirus #COVID19 #COVID_19 #TrumpVirus #TrumpKillsUS)"
"MC_Eades",1338,"""People need to go to prison"": Expert blasts Trump administration hiding virus is airborne at far more than 6 feet https://t.co/zYTocSNqqZ  (#CoronaDon #coronavirus #COVID #COVID19 #COVID_19 #TrumpVirus #TrumpKillsUS)"
"pnkcdgl",329,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"SecdevB",176,"Details of more than 18,000 people who tested positive for  #Covid-19 were mistakenly published online by PHW.

 #exploit #databreach  #cybersecurity https://t.co/qaN4NQluk2"
"fema",818643,"To prevent the spread of #COVID as federal workers support local &amp; state partners, our Responder Lodging Support Camps have extensive precautions in place. I toured two of the camps today &amp; thanked individuals deployed there to help Louisianans recover from #Laura. https://t.co/b07nTtTw3p"
"fayaz_shadman",1245,"#Marketers are still scrambling to make adjustments and find new ways to interact with customers. But despite the changes inspired by #COVID, one #BaselineMarketingPrinciple has remained – you need to meet customers where they are: https://t.co/VaRvgvggoN #CustomerEngagement"
"Tizzybw",33,"6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/20 to allocate $11.24 billion of these funds. What’s happened to the money? (1/2) -TH https://t.co/JEWzuXx5xo"
"Gabson55009068",49,".@NBCNews Despite US chaos, #COVID, racial tension, deep divisions, highly contested elections – Israel continues to hold sway over Capitol Hill....winning massive military aid money &amp; special treats for Jewish State w/ 68 pieces of legis focused on Israel https://t.co/eSsCu7CQIe https://t.co/zhWzJ125Ib"
"Elisabe83613333",157,"THREAD ""Dry tinder"" is a phrase I've heard used in the past week to describe those killed in the spring who were most vulnerable to #Covid - the elderly, those with pre-existing conditions, the immuno-suppressed... I have found this so extremely disturbing and upsetting..."
"patjohnny",41,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"Donaldverger",3383,"The Atlantic does a fantastic job in presenting balance. I'm happy I was able to contribute to this discussion about COVID and the heart in a small way. This is definitely worth the time to read #Covid #heart. https://t.co/gjtzZ7iRiy"
"mia_umiami",105,"#FakeNews has been at the center of the #pandemic.

Take a look at very #real numbers of cases, mask use, and mobility: https://t.co/uoKYVHli9r

#WearAMask 
#Covid 
#WeAreAllInThisTogether 

<U+0001F637><U+0001F64C><U+0001F469><U+200D><U+2695><U+FE0F><U+0001F468><U+200D><U+2695><U+FE0F> https://t.co/73F0RRIJbW"
"theDAWNmethod",4336,"Treating #Dementia Patients in the Time of #COVID https://t.co/fgFJkje4OK via @psychtimes 

#Alzheimers #mentalhealth #telehealth @ATrumpest @rslugs202 @EclecticMommaZ @PassarelliAllan @kenjaques @YvetteJacqR @bright8694 @_BrightFocus @kcmohondro @AilsaForshaw @PaulaRobinsonRN https://t.co/QybLdp7fwp"
"artolicus1",633,"Crazy #Lockdown protestors in Melbourne tell Avi Yemini that govt shouldn't shut down the economy or drag pregnant women to jail just because of 11 #Covid cases in a 6.5 million population. I say keep dragging those pregnant women to jail! @OzraeliAvi https://t.co/SvS4wJcPU7"
"areid5264",6,"#DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would have believed that the impostor, the fraud, 
the swindler #DonaldJTrump, who is universally loathed in #NYC, would be the one to destroy our great nation? #Vote"
"SibhHean",901,"The more I watch #COVID #Lockdown #Mask debate, the more inclined I'm to believe that postmodern Liberalism/leftism may be a mental disorder, w/capable &amp; educated adults who just cannot grasp common sense/multi-track scenarios/arguments. It's like half pop is on A.D.D spectrum."
"yayayarndiva",12994,"Imagine the entire population of Salt Lake City drops dead. The U.S. is about to hit 200,000 dead from COVID-19, a number equivalent to the entire population of Utah's largest city. Think about it: Every single person in Salt Lake City dead. #Covid #Covid_19"
"KimMarie65",56,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"TroyRohr1",51,"The @HouseGOP's #CommitmentToAmerica lays out the framework to increase #COVID testing, develop a safe and effective vaccine, protect those with pre-existing conditions, and modernize our medical stockpile. I will continue to stand with @GOPLeader and fight for America. https://t.co/GrHBYqwq78"
"cozymoto13",87,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"shadybubba1",118,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"DuchessOfCyber",384,"Details of more than 18,000 people who tested positive for  #Covid-19 were mistakenly published online by PHW.

 #exploit #databreach  #cybersecurity https://t.co/qaN4NQluk2"
"JumpnEve",53,"6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/20 to allocate $11.24 billion of these funds. What’s happened to the money? (1/2) -TH https://t.co/JEWzuXx5xo"
"FlyoverRed",2324,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"dizzyeyes",1310,"""My course has almost 30 people and a third have been placed in quarantine,"" one Boston College grad student says. Yet he hasn't been offered any additional #COVID testing.

Who is getting tested weekly at BC? The school's football players. https://t.co/SKeh0FOkPA"
"HollieJoyJoy",2173,"Wanna know why the @cdc changed the info about #Covid being airborne? The Trump Admin FAILED in their response. Not only are we close to 200K dead, we still don't have enough N95 masks available. https://t.co/5A9PEO31rn

#BidenHarrisToSaveAmerica"
"angieslife",1635,"PASS ON @ReallyAmerican1 #ConspiracyTrump #conspiracytheorists #ImpeachBarrNOW #COVID19 #Covid #Covid_19 @davidmweissman @ReesusP @realTuckFrumper @doxie53 @Screamqueeninc @UpperCasey @laliz1116 @Murphy_M_R @santiagomayer_ @CaslerNoel @Kelleyrose20 @Bill19300155 @silverncopper https://t.co/Pxf9Pn5abx"
"iccgtour",37,"The new way to golf during #covid_19 
.
.
.
.
#covid #covid #covid2020 #covidgolf #holographic #hologram #holography #holographicgolf @ Toronto, Ontario https://t.co/a8B1UC0dpT"
"MikellDiane",2449,"1) I will NOT be listening to medical advice -on #Covid or anything else from trump, or any of his cronies.  The only medical advice will come from DOCTORS.  The #CDC has been taken over by politics at the hands of trump-who KNOWS #CovidDeaths are hurting him."
"craighowkins",369,"You would think that because we are all catching #Covid that a world leader would have had a positive result?, a Prince? Princess? Government member? King? Queen? 

Gosh they are lucky it doesn’t effect them, must have special masks 
#plandemic

Give it time, it’s in the script"
"DHAmerican",3217,"As some of us mourn the loss of over 200K people in this country from #COVID, trump went on TV to give himself an A+ on his handling of the pandemic. Please open your eyes &amp; stop believing his lies!

#WearADamnMask 
#TrumpKnewVoteBlue 
#TrumpLied200kDied 
 https://t.co/uUQo5ztAKl"
"william17197048",1,"If you still don't think this whole #COVID thing was a scam, you're brainwashed... and a complete moron. <U+0001F37B>"
"68Davier",142,"Have I fecking missed something! A #Covid briefing without any @GOVUK ministers?<U+0001F914> Although live from Downing St.
What a fucking pathetic reassurance this PM sets to the UK! <U+0001F92C>"
"berkeley_lights",757,"Our friends @DaiichiSankyoUS were selected by @AMED_officialGL to be one of the few companies in their Drug Discovery Support Program, recognizing their continued efforts to establish prevention and treatment methods for #COVID-19. Read more about it here: https://t.co/MRjQdwUIub"
"ann_dennard",711,"As new lockdwn planned Gvt should be learning the lessons from Germany where #covid #testing works smoothly, using a functioning (really!) app &amp; no shortages. Our failures are home-made, predictable &amp; inexcusable."
"SilasLongshot",7967,"To all #victorians of good conscience. @DanielAndrewsMP has introduced a bill that would give selected public servants unprecedented power to arrest and detain us based on what we might be thinking. This is not a democracy with rule of law. This is his own private militia #covid"
"Christophherr",1294,"Board call tonight with a London care provider. #Covid test results for #care staff and service users taking up to two weeks, sometimes unavailable. One set of testing kits unusable. This is absolute incompetence. #Covid19UK"
"VTRhornmono",85,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"mercerarts",350,"Tony Tenpenny joins Herman Cain in death after mocking and denying #COVID19. A mask could have saved their lives. Thoughts and prayers.
#Covid 
#CoronaVirus
#WearAMask https://t.co/GpJshFVRzl"
"realscurlock",375,"6 months ago Texas got $12.84 billion in federal funding for #COVID response and #TXEd. @GregAbbott_TX has until 12/30/20 to allocate $11.24 billion of these funds. What’s happened to the money? (1/2) -TH https://t.co/JEWzuXx5xo"
"BagsFunBags",1093,"Wanna know why the @cdc changed the info about #Covid being airborne? The Trump Admin FAILED in their response. Not only are we close to 200K dead, we still don't have enough N95 masks available. https://t.co/5A9PEO31rn

#BidenHarrisToSaveAmerica"
"DinaRichardso12",81,"#DonaldJTrump is making us all sick, and it's not just #Covid.  We are sick from stress, fear, and despair.  Who would have believed that the impostor, the fraud, 
the swindler #DonaldJTrump, who is universally loathed in #NYC, would be the one to destroy our great nation? #Vote"
"mightysparty",4107,"If you’d like to know how the US has reach 200,000 reported #sarscov2 deaths, the Milwaukee coroner’s office is a good place to start. It reports the (anonymized) death certificates of #Covid cases. Just a few of the most recent (sorry about the glare): https://t.co/iUe4wQkO0B"
"joansienk167",194,"#Presidementia #TrumpBrainDroppings - More damning Trump tapes revealed tonight by Woodward on @CNN. “Mishandling #COVID is his legacy.” Trump is as batshit demented on phone as he is in rallies. No dialogue, loud monologue. Tangential BS/CS. He can’t process or think normally."
"Sickle_Matters",675,"New Research Provides Insight into Kidney Complications of COVID-19

 https://t.co/6UXF8DQ5tS

 #COVID-19 #coronavirus #chronickidneydisease #CKD #research"
"Marie_Schwartz4",321,"#RBG has knocked #Covid out of the news.  BUT YOU KNOW, AND I KNOW, SHE WANTS YOU TO REMEMBER 200,000 ARE DEAD!   She also said she should not be replaced until after the Inauguration.  Out of respect for her, CALL YOUR SENATOR!!"
"femtech_",15318,"#zoom Is anyone else tired of being their own hair and makeup artist, director, grip, best boy, cameraman, and producer?  Oh, and content producer. There's that ;) 

#Covid #zoomcalls #virtualevents #speaker #womenintechnology #blacksintechnology"
"femtech_",15318,"A Scientist Who Uses the F-Word (who is also me) Explains 5 Motivations and 4 Recommendations Inspired by COVID-19 <U+0001F497><U+0001F308><U+0001F984> #AcademicTwitter #Essay #ItCanBe #WomenInSTEM #rant #Covid_19 #COVID #COVID19Pandemic #COVID19 #WearAMask #SocialDistancing #200KDeadAmericans https://t.co/27e7plQ6Zc"
"MaryCarolin4",34,"Sharing #sweet &amp; #savory stories of people using #science &amp;  #technology of #wellbeing 

#MondayMorning #sacredbalance #joy #bliss #yoga #meditation #sadhguru #applepodcasts #spotifypodcasts #anchor #pandemic #covid

<U+2066>@ApplePodcasts<U+2069> <U+2066>@anchor<U+2069> <U+2066>@forpodcasters<U+2069> https://t.co/otF1lGbIWk"
"DaviDNAlexander",489,"CDC says it erroneously posted guidance that said #coronavirus spreads through air and travels beyond 6 feet https://t.co/WU9qXsx88l
#covid_19 #covid #covid19"
"cdhenry_xr",729,"#zoom Is anyone else tired of being their own hair and makeup artist, director, grip, best boy, cameraman, and producer?  Oh, and content producer. There's that ;) 

#Covid #zoomcalls #virtualevents #speaker #womenintechnology #blacksintechnology"
"Will_H_Ferguson",1210,"The growth of #remoteworking is significant compared to pre-#COVID rates. Download our NEW infographic to see highlights from our latest #flexibleworking survey. #FutureofWork https://t.co/qVy2CGo88C https://t.co/rCOxl45L0r"
"ToGovern",31959,"#COVID-19 is proof that #pandemics are a real and #catastrophic risk for #globaleconomies and businesses

https://t.co/NjMUbbOOxX

#corporatestewardship #sustainability #governance #corpgov #womenintheboardroom #womenonboards #womeninleadership"
