"screen_name","followers_count","text"
"ArmyMick",1358,"@JeremyVineOn5 NS is Scotland's FM she's not your bitch #COVID"
"parmely_5",80,"#BREAKING PA Gov. Tom Wolf’s #COVID-19 Restrictions Were Unconstitutional, Federal Judge Rules

https://t.co/arsJv2U4sh"
"texashealth",14273,"Learn about #DFWAnswerTheCall and being an ambassador for the DFW #COVID-19 Prevalence Study. We need you to help get the word out to the community about participation! Click here for info on the ambassador program: https://t.co/LzFYdN5UAp https://t.co/0QUt9NSuvY"
"korstraw",2949,"If we spent the cost of #COVID on #pandemic preparations it would have lasted 500 years https://t.co/1amLZ8Oh1k #coronavirus #COVID19"
"BirkhoelzerS",516,"Please join me with my buddy @JJheart_doc on our #HeartFailureChat September 17 at 6:30pm EST/3:30pm PT where we talk about #heartfailure management during #covid &amp; how to work around these new barriers for our patients @ACCinTouch @CardioSmart @ASPCardio @DrNasrien @khurramn1 https://t.co/ACJcOIGL6R"
"IkbenHansie",242,"#Rome's #Fiumicino Airport awarded 5-star anti-#Covid award | CNN #Travel.  #FYI #CoronaVirus #CoronaCrisis #Pandemic #COVID19 #Italy #Italië <U+0001F1EE><U+0001F1F9>  https://t.co/GUpR01Y4hG"
"Tazatator",5148,"#BREAKING PA Gov. Tom Wolf’s #COVID-19 Restrictions Were Unconstitutional, Federal Judge Rules

https://t.co/arsJv2U4sh"
"CustomerCounter",11,"<U+0001F4E2> Check out Thunkable’s app of the week: Customer Counter <U+0001F4CA><U+0001F9EE><U+0001F522> 

To be in with a chance to get your app featured - simply tag us and use the hashtag #MadeWithThunkable

#Thunkable #NoCode #ThunkableAppOfTheWeek #lowcode #dev #covid #makers #hackathon #Android #100daysofnocode https://t.co/qiLBf3hskS"
"paulyH2O",75,"Are people actually scared or think they will get #covid in their car alone? Or is the mask now glued to their fucking face? #COVIDIOTS #getmeouttahere #brainwashed #gobsmacked #sheeple"
"KerieinLondon",2912,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"bush51555565",52,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"faith_fdo",98,"#BREAKING PA Gov. Tom Wolf’s #COVID-19 Restrictions Were Unconstitutional, Federal Judge Rules

https://t.co/arsJv2U4sh"
"BennyDRasmussen",968,"Still believe the NHS was working hard to cope with #Covid https://t.co/WmuPQThjJ8"
"B2Mh26",2170,"Pune : Covid-19.

2.28 lakh cases as of today.

Initially 1st case was found around 5th of march &amp; still Pune city was moving normally till 17th of march.

I myself travelled everywhere normally in Car / Cab / PMT &amp; Auto as Well in these 12 day's.<U+0001F447><U+0001F3FC>

#Pune #Covid"
"JSteeleMosey",39,"3hr wait outside for #covid test this morning at Michael Garon Hospital. Results in 1-3 days.  A child threw up in line, lots of seniors &amp; no washrooms.  

6 mos into pandemic, still no funds to meet testing needs during predicted 2nd wave, but millions for more cops?"
"merrative",320,"@open_highway explores some aspects of productivity in these trying times through this article he has written under Merrative's publication on @Medium. 

Full post here - https://t.co/oIIKHGpn61

#COVID #COVID19 #Corona  #productivity https://t.co/tfU8ZXG6an"
"MushyStew",219,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"InvisiSmart",14,"@DHSCgovuk @PHE_uk Cambridge University has tested our masks proven to kill #Covid_19.  We can help reduce UK infections. #COVID"
"InvisiSmart",14,"@rleuty_biotech @SFBusinessTimes Cambridge University has tested our spray proven to kill #Covid_19 for 1 year continuously. We can help reduce infections. #COVID"
"InvisiSmart",14,"@sarahboseley Cambridge University has tested our spray proven to kill #Covid_19 for 1 year continuously. We can help reduce UK
 infections. #COVID"
"InvisiSmart",14,"@PHE_uk Cambridge University has tested our masks proven to kill #Covid_19.  We can help reduce UK infections. #COVID"
"InvisiSmart",14,"@DHSCgovuk Cambridge University has tested our masks proven to kill #Covid_19.  We can help reduce UK infections. #COVID"
"AmandaJanePryo2",69,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"SteveJFord",10404,"With news of #Covid cases on the rise, we need to take extra care with social distancing, and with PPE at work. Pls look out for yourselves, your colleagues and your patients. Thank you #nurses, #midwives and all across health &amp; care for your continued commitment. #teamCNO"
"Mrseifert24Mike",1238,"#BREAKING PA Gov. Tom Wolf’s #COVID-19 Restrictions Were Unconstitutional, Federal Judge Rules

https://t.co/arsJv2U4sh"
"digitaltransf11",2465,"Why #universities and #colleges of higher education need digital transformation to get match-fit and meet the post-#COVID world https://t.co/smkKlH754Y #DigitalTransformation https://t.co/2g4uL6w5Ob"
"Nikki_EDD",338,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"JayArch61526198",423,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"SueM21731182",351,"@thedailybeast #Trump knew #Covid was airborne in early February- why didn’t he say it to the American people? Why didn’t he encourage everyone to wear a mask? It could have only helped save our citizens’ lives. Instead, he politicized our health. @GOP is complicit.
#TrumpLiedAmericansDied"
"ACNAPPresident",717,"Please join me with my buddy @JJheart_doc on our #HeartFailureChat September 17 at 6:30pm EST/3:30pm PT where we talk about #heartfailure management during #covid &amp; how to work around these new barriers for our patients @ACCinTouch @CardioSmart @ASPCardio @DrNasrien @khurramn1 https://t.co/ACJcOIGL6R"
"MunicipalDevel1",162,"Mind the gap: COVID-19, Gender and Government Financial Policy. As a matter of urgency governments should learn the lessons from COVID-19 and not turn back the tide on gender equality https://t.co/JIVqYkrQPN
#gender #public finance #covid-19 #women #equalities https://t.co/RrzodJ99x1"
"peteraf1",3429,"This week, the Committee is meeting with @WGEnviroAgri to discuss the impact of #Covid-19 on #Agriculture, #Fisheries, #Foodsupply and #AnimalWelfare. 

To view the full agenda for Thursday, click here: 
<U+0001F449> https://t.co/gYSoI1m8Ch https://t.co/mbnNBxGp5e"
"RunFemClub",4,"Organising #protest celebration of women, on 28 10 20, campaigning against increasing #sexualviolence against women on London streets  and elsewhere during #covid 2/5"
"PeterIntheswim",913,"South #London  #waterpolo training starts Sunday (#COVID-safe)! All welcome; including newbs and visitors from clubs who can't train right now. https://t.co/U9ZW1MFpUt  <U+0001F93D><U+0001F64C><U+0001F93D><U+200D><U+2642><U+FE0F>  #tooting #balham #streatham #brixton #swimming #clapham #wandsworth #lambeth #westnorwood #sport https://t.co/Rd2znQBxLd"
"yespunjab",113088,"Covid tests in Delhi highest in the world: Kejriwal

#ArvindKejriwal #Coronavirus #COVID19 #Corona #Covid #Delhi #CoronaTest

@ArvindKejriwal 

https://t.co/7RiYYDo0YH"
"yespunjab",113088,"Jalandhar Police imposes fine worth Rs.1.97-cr on 40716 persons for not wearing masks

#JalandharPolice #GurpreetSinghBhullar #PoliceCommissioner #FaceMask #Coronavirus #COVID19 #Corona #Covid #Jalandhar #Punjab

https://t.co/rju0l5GhaO"
"mightysprite1",4461,"Still believe the NHS was working hard to cope with #Covid https://t.co/WmuPQThjJ8"
"HannaRaptor",3117,"The Future of #SupplyChain Automation
As #COVID-19 disrupts global #SupplyChain, we take a look at how industries are investing in #automation, and what this tells us about the #future.

#EmergingTech #DigitalTransformation #Procurement #FutureofWork #AI #tech https://t.co/HYYEpYZx6p"
"Wessex_Nick",1093,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"aadharbhardwaj",63,"Introducing Special category 'Innovative Activity in Pandemic', to recognize the exemplary and #creative efforts during this #pandemic.

Submit your entries today: https://t.co/pd11ynjeqG

#flameawards2020 #rmai #ruralmarkets #marketing #ruralmarketing #advertising #covid #corona https://t.co/DpyKovnNvF"
"Dumbleshroom",58,"@JoeBiden @realDonaldTrump He's withheld evidence of #ClimateChange so as not to interfere with the agenda of his fossil fuel donors.

He failed to warn Americans of the seriousness of #Covid.

Add just those 2 lies together, &amp; it's cost people to die  needlessly &amp; he won't stop. https://t.co/GUCzHSiF9y"
"nowackirobin",186,"Clearly Boris Johnson went missing for long periods after winning General Election. Did he recieve any Intelligence on #COVID-19 when on holiday in Caribbean? Then did not attend crucial COBRA meetings February. Note only appered later flanked by scientists. Who will be blamed! https://t.co/IV8nT5bpNX"
"nowackirobin",186,"#nationalgalleryreopens #nationalgallery #COVID-19 National Gallery London Reopens 8th July. Here at Press Preview. RN https://t.co/egGVhivRRS"
"KuriyahK",1104,"#MDP on #Strategic #project #management in #post #covid #era @IMSGhaziabad https://t.co/O18SWXWxSh"
"julie_tunney1",2035,"With news of #Covid cases on the rise, we need to take extra care with social distancing, and with PPE at work. Pls look out for yourselves, your colleagues and your patients. Thank you #nurses, #midwives and all across health &amp; care for your continued commitment. #teamCNO"
"NicklessColin",1525,"Queue for #Covid testing in #Southend today. https://t.co/zYQLu9v6S7"
"aksaigal",8053,"<U+0001F4E2> Check out Thunkable’s app of the week: Customer Counter <U+0001F4CA><U+0001F9EE><U+0001F522> 

To be in with a chance to get your app featured - simply tag us and use the hashtag #MadeWithThunkable

#Thunkable #NoCode #ThunkableAppOfTheWeek #lowcode #dev #covid #makers #hackathon #Android #100daysofnocode https://t.co/qiLBf3hskS"
"SpiritTruthSee1",724,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"SallyWay",209,"<U+0001F1ED><U+0001F1F2> 's fine #diplomat .@AusHCIndia  H.E. Barry O'Farrell, talks to us unplugged from #NewDelhi.
A day in Barry's diary, is now #live  on our #podcasting <U+0001F447><U+0001F3FE>
https://t.co/EcZNXowXTx
.@AIYouthDialogue .@ShaunJStar .@rishi_suri .@AustradeIndia
#covid .@HCICanberra .@timdanhall https://t.co/4mMhaiJXdB"
"JOHN60335545",0,"#MondayMotivation #MondayMorning #MondayVibes #USOpen #NFL #tmobile #LancasterPA #Lovecraft #COVID #5g #BlackLivesMatter  Game is on  dealers vs #Tmobile good vs #bad  Poor vs #rich victim vs #oppressor weak  vs #powerful.#justiceformetrobytmobiledealers"
"aqua_art",121,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"AiM_Ltd_UK",2182,"Why #universities and #colleges of higher education need digital transformation to get match-fit and meet the post-#COVID world https://t.co/smkKlH754Y #DigitalTransformation https://t.co/2g4uL6w5Ob"
"podium365",32,"A #leadership guide during #Covid from @HBRexchange https://t.co/NFeWV08lvi"
"kushalm07",80,"IndiaPost-World largest postal network with aprx156000 post offices. Great opportunity to leverage this huge network during #Covid pandemic.@PATHtweets  partnership with @IndiaPostOffice &amp; @HFWOdisha started delivering #FamilyPlanning commodities ALL dist of Odisha. Scaling time! https://t.co/aLECcwZQz9"
"Raine4567",1876,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"Sujitha315",229,"@OberoiUgo @Karan_Gilhotra @GovindAgarwal_ @Palak55189353 @SonuSood @NeetiGoel2 @vishallamba20 @Nand20Ahuja Mr. Manmohan Sharma is retired from #IndianAirforce Case of #Covid nd Stroke.

#CommandHospital,Chandimandir refused to admit saying our preference is currently in service.
They tried all hospitals in Chandigarh/Mohali

Pls intervene @drharshvardhan @rajnathsingh @narendramodi_in https://t.co/JyJVBHavv9"
"newnormalresist",254,"""Thousands of #Covid patients will be given a new cocktail of antibodies as UK researchers expand world’s largest trial of potential #Covid treatments.
There are treatments available now, like #HCQ &amp; others, but #Boris refuses to use them.""
#Scandalous.
https://t.co/6uEBkXSHBv"
"newnormalresist",254,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"barryofarrell",49606,"<U+0001F1ED><U+0001F1F2> 's fine #diplomat .@AusHCIndia  H.E. Barry O'Farrell, talks to us unplugged from #NewDelhi.
A day in Barry's diary, is now #live  on our #podcasting <U+0001F447><U+0001F3FE>
https://t.co/EcZNXowXTx
.@AIYouthDialogue .@ShaunJStar .@rishi_suri .@AustradeIndia
#covid .@HCICanberra .@timdanhall https://t.co/4mMhaiJXdB"
"moi_fa",201,"Just brilliant #brexit #covid #2020challenge #BorisJohnson #ukpolitics #RuleOfSix https://t.co/D5ZDhzSYFc"
"Ryan_Aus86",184,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"thenews_PL",5411,"<U+27A1><U+FE0F> A total of 75,134 people have tested positive for the #coronavirus in #Poland since the start of the pandemic, and 2,227 have died from the #COVID-19 respiratory disease so far, public health officials said on Tuesday.
https://t.co/LoLnQkQmir"
"YorkCVS",4809,"Free event for #VCSE orgs in #York

Safer Recruitment - the role of the DBS 
21 September, 11:00 - 12:30. 

• DBS processing and relevant changes due to #COVID. 
• The DBS update service and keeping records up to date. 

Book online:
https://t.co/4EUZgpYZPb"
"danjk78",140,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"danjk78",140,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"bcinnz",120,"@blogboynick @David_Cormack Cases per se are useful for scare tactics, and in the absence of pro-active medical@protocols , merely underscore the futility of elimination ideology. Sad really for NZ businesses,  ego stoking for epidemigods. #epidemigods #covid @DrShaneRetiMP"
"MKingscott",50,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"MKingscott",50,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"shizlon678",2279,"During the #COVID crisis Equip has supported the village of Ayabaraya in #Rwanda with #food aid. A government funded complex, Ayabaraya, houses some of the most #vulnerable of #Kigali's society. Here the #women are sorting some of the food ready for distribution. #COVID19 https://t.co/v1sD4Dw1ZJ"
"mrmattruskin",705,"Government's #COVID guidance be like... https://t.co/giYtkDfgWf"
"MinkzMayank6444",79,"Renowned doctor Dr. Harshinder Kaur logically refutes the rumours circulating  about the removal of organs under the pretext of #COVID. https://t.co/7wUYcgnYg5"
"Katecar84611017",5500,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"ballymikd",10292,"I’m gutted! I was only worried that he, his sister and vultures had #Covid after #GolfGate 
Appreciates nothing, that Brian Hayes! https://t.co/h05gAggbYp"
"curiocat13",3804,"They couldn’t deliver the #Brexit they promised because it doesn’t exist. They failed us on #Covid too. So the Tories put Brexit back on the Agenda! Nothing to do with #Labour or #Sovereignty or 'Food into Northern Ireland' or the #EU. It’s all about Johnson’s failing ‘rating’. https://t.co/SkgkfkBqAP"
"curiocat13",3804,".@thetimes reporting ministers want a “crackdown” on “frivolous demands” for #Covid tests.  Disingenuous to blame the public when @MattHancock said anyone doubting their symptoms should get a test. (Hansard, 20th July: “If in doubt... get a test”)"
"mr_andxx",1061,"#Eurozone manufacturing output growth lost momentum in July after initial rebound from #COVID-19 lockdowns, with rising infection rates threatening recovery prospects in coming months. #PMI showed the recovery remained robust in Aug but has lost strength. https://t.co/q6YWw8JaLj https://t.co/KBPpTNcD3X"
"Realsatyam21",1475,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"CllrBSilvester",50558,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"CllrBSilvester",50558,"""Thousands of #Covid patients will be given a new cocktail of antibodies as UK researchers expand world’s largest trial of potential #Covid treatments.
There are treatments available now, like #HCQ &amp; others, but #Boris refuses to use them.""
#Scandalous.
https://t.co/6uEBkXSHBv"
"CllrBSilvester",50558,"11,900 die every week in the UK.
In week 36, just 78 of those deaths, of those 11,900, were 'with' #Covid.
 Why are we STILL locked down? https://t.co/dLRVqYPUd5"
"AZAAN_SHAH",227,"When is the Health Minister addressing the Parliament on #Covid &amp; specifically answer one question -How come despite BJP Govt’s preventive measures like tali, thali, candles, bhabhiji ke Pappad, corona mantra, cow urine cases galloped from 521 to 45 Lac+ with India ranking No.2?"
"william72766710",31,"<U+0001F4E2><U+0001F4A5><U+0001F4A5><U+0001F4A5>How #CCPVirus (#Covid-19) was made!!! Dr. @LiMengYAN119 made a live coronavirus in the lab. 
1. Deadly: If you replace the designed receptor-binding motif (RBM) to SARS S-protein (yellow)
2. Infectivity enhanced by a  a unique furin-cleavage site (green) in its S-protein https://t.co/k7KGz8Wxks https://t.co/zxIq4aDnEh"
"xHarleyGirlx",4053,"#BREAKING PA Gov. Tom Wolf’s #COVID-19 Restrictions Were Unconstitutional, Federal Judge Rules

https://t.co/arsJv2U4sh"
"RTweetie5",3867,"The Protect Scotland app is nearly at 1,000,000 downloads. 

You know what to do.

#protectscotland #CovidTesting #COVID19 #Covid_19 #COVID https://t.co/UsASNWK6KI"
"MaLanterne",3843,"Vintage Original Advert on Cardboard ''La Chicoree au Portrait'' Red Color, Bistro Decor, Retro Advertising Sign, Shop Display, France, 50s https://t.co/1SQu9n0Vt5 #Vintage Fashion #Wedding #covid-19 #Retro #Summer Dress #GIFT #Christmas #Vintage https://t.co/wGMtVwBXzr"
"MaLanterne",3843,"Vintage Desk Perpetual Calendar, Plated Metal Flip Dutch Perpetual Calendar, Reversible Desk Metal Calendar, Home Decor 70s https://t.co/ZROLnNYqjR #GIFT #Retro #Christmas #covid-19 #Vintage #Summer Dress #Holidays #Vintage Fashion #OfficeSchool https://t.co/pY9bvmRLnE"
"MaLanterne",3843,"Vintage BARBIE Typewriter, Pink Color Collegiate 1000 Working Portable Kids Toy Typewriter, Barbie Collectors, Mint Condition, Retro, 1986 https://t.co/uMS9eJ9w0d #GIFT #Holidays #Wedding #Summer Dress #covid-19 #FREESHIPPING #Vintage #ChristmasOutfit https://t.co/LbR7yKXAog"
"h_mahendru",442,"Rajasthan: With 799 new #COVID cases, tally touches new high of 17468 in state."
"ITSecurityWire",45,"As the threat of the #COVID crisis looms over the businesses’ growth and revenue in all their departments, their #SecurityBudget is likely to take a hit. However, the long-term effects of cutting costs on security can have long-term #NegativeEffects.

https://t.co/uj120gOO9C"
"Mingcat",1440,"Our Economic Impact and Workforce Development efforts are driving growth and innovation in Maryland: 3,081 employees, 104 apprentices/interns, 619 suppliers. Additionally, partnering on #COVID relief efforts contributed to $535,000 in charitable giving to the state."
"neerajPATH",2107,"IndiaPost-World largest postal network with aprx156000 post offices. Great opportunity to leverage this huge network during #Covid pandemic.@PATHtweets  partnership with @IndiaPostOffice &amp; @HFWOdisha started delivering #FamilyPlanning commodities ALL dist of Odisha. Scaling time! https://t.co/aLECcwZQz9"
"rhodes_trust",8652,"Barry has been busy during the #COVID pandemic, organising wide-ranging outreach programming that brings the Shakespeare experience online through @TheOldGlobe theatres website, Facebook and YouTube pages: https://t.co/1JNhfPOeL2 #TheatreMatters #TheatreNeverStops."
"galattadotcom",208424,"#COVID #vaccine won't be available for everyone till 2024! #COVID19 #seruminstitute #adarpoonawalla #SII 

#GalattaCares

https://t.co/biDsz98qGb"
"nanyajita",120,"Too much me-time leading to loneliness? Here's a guide to meeting people this #COVID season. | @SaadhyaMohan
https://t.co/LlMtEnMA9y"
"OZzSue4",1798,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"Sudhaka32612860",39,"#UAE govt.'s approval of a #COVID-19 #Vaccine for #FrontlineWorkers marks a critical stage in the 
#Pandemic response. The vaccine is a huge positive, but to support these #Heroes we must adhere strictly to guidelines. #WereAllinthisTogether. https://t.co/gsAnRJlBfk https://t.co/8xmCfgnkC4"
"JarvisartHMES",104,"Two famous ladies prepared us for this moment! Mona Lisa taught us how famous a pair of eyes can become and Tyra Banks brought us the #smize! So keep that mask on while visiting your #Fairfax #locallibrary! #COVID-19 <U+0001F637> https://t.co/bkpqDJCnHX"
"1969bird",314,"Breaking: The WHO say Covid19 isn’t about a virus, it’s about changing our society. #COVID__19 #COVID #coronavirusuk #coronavirus #vaccine https://t.co/5oG7IjEIeU"
"DobermanX7",181,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"mozEIGHT",2703,"@TheOutline11 A family friend that works in the care sector in the NE was visiting on Saturday and said she had lost three patients to #Covid Right now it is looking like another local lockdown is coming with 4/5 NE local authorites on the gov watchlist."
"Microdesiac",1316,"#ZEW Comments: Stalled #Brexit talks and rising #Covid cases could not dampen the positive mood. Negative outlook for the banking sector reveals fears of a rising nr of loan defaults in the coming 6 mths.

$EUR"
"Steve19541954",47,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"lesmis456",756,"3hr wait outside for #covid test this morning at Michael Garon Hospital. Results in 1-3 days.  A child threw up in line, lots of seniors &amp; no washrooms.  

6 mos into pandemic, still no funds to meet testing needs during predicted 2nd wave, but millions for more cops?"
"dayofsoldado",171,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"raviprakash366",142,"Rajasthan: With 799 new #COVID cases, tally touches new high of 17468 in state."
"WoodfordinDK",13042,"Final #coronavirus numbers for Sept 14th. The world added 242,529 new #COVID19 infection cases yesterday while losing another 4,374 lives to #COVID. Total to date global corona deaths now surpass 930,000. Total to date global infection cases are rapidly approaching 30,000,000. https://t.co/le0ovWedh0"
"mayallbehappie",3,"Rajasthan: With 799 new #COVID cases, tally touches new high of 17468 in state."
"LizzieHubbard11",151,"With news of #Covid cases on the rise, we need to take extra care with social distancing, and with PPE at work. Pls look out for yourselves, your colleagues and your patients. Thank you #nurses, #midwives and all across health &amp; care for your continued commitment. #teamCNO"
"vaclastu",2295,"Any day now Biden will get #Covid (which will be a lie), and then Dems and MSM will cry for Trump to debate Kamala ..,it's the only reason they picked her, she's vicious and nasty and being a ""black"" woman will be viewed as sympathetic. 

How predictable are the diabolical dems?"
"WaseemChishtiA2",195,"Cover your face and nose while sneezing or coughing! 
#protection #COVID-19 #schools #reopen #safety #education #darulmadinah https://t.co/pns4ojczUX"
"veenarao112",168,"Work from home is productive but not as exciting as we thought it would be. But will this change the way we consume as we go into post #COVID-19 hybrid work model. What will it mean for the new economy and environment I ask https://t.co/iImy2mBlBL"
"airnewsalerts",2529294,"#Kerala to conduct genetic study of Covid patients, CM Pinarayi Vijayan says state-wide genetic study on #Covid patients will be carried out."
"airnewsalerts",2529294,"Rajasthan: With 799 new #COVID cases, tally touches new high of 17468 in state."
"ABMckinley",3828,"@TheOutline11 A family friend that works in the care sector in the NE was visiting on Saturday and said she had lost three patients to #Covid Right now it is looking like another local lockdown is coming with 4/5 NE local authorites on the gov watchlist."
"wodnala",120,"Cancer patients are being abandoned.

So many are suffering, and will suffer long term, because of the response to #Covid a virus that for many is a minor illness.
#CancerPatients https://t.co/VBw2a4nsKF"
"Molltrade",3846,"#Eurozone manufacturing output growth lost momentum in July after initial rebound from #COVID-19 lockdowns, with rising infection rates threatening recovery prospects in coming months. #PMI showed the recovery remained robust in Aug but has lost strength. https://t.co/q6YWw8JaLj https://t.co/KBPpTNcD3X"
"fight4truth2020",45,"""Thousands of #Covid patients will be given a new cocktail of antibodies as UK researchers expand world’s largest trial of potential #Covid treatments.
There are treatments available now, like #HCQ &amp; others, but #Boris refuses to use them.""
#Scandalous.
https://t.co/6uEBkXSHBv"
"gmbx54",888,"Building #number confidence helps with managing our daily finances and budgets.

The #Covid crisis has made handling financial change even more important, so we’re joining @Nat_Numeracy for #Checktember.

Give it a go https://t.co/Nn9TIWb62X #GMBLearning https://t.co/peeI8bBr62"
"GujHFWDept",30048,"Generic Preventive Measures to contain the Spread of #COVID https://t.co/KAm2aIdXjB"
"hihat21",359,"This idea that a Positive Test for #Coronavirus equals a Case, is a complete abomination of medical terminology. It's a total Lie and misrepresentation of reality. But yet, #COVID policies all around the world are being built on top of this Lie. #MSM #pcrtest #Casedemic https://t.co/errwPZXYA4"
"KiyaanSharma",5715,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"A_manda_Jackson",287,"LEEDS DADS
Despite #Covid we are still here for you!

Want to get in touch with other dads and find out about our activities?

Reply to join our Leeds Dads WhatsApp group for all the latest news and support from fellow dads 

Text: 07562 646603
Email: leedsdads@gmail.com https://t.co/XCXCEV5CKL"
"CapersColly",2923,"I’m gutted! I was only worried that he, his sister and vultures had #Covid after #GolfGate 
Appreciates nothing, that Brian Hayes! https://t.co/h05gAggbYp"
"ADAM95667180",1,"#MondayMotivation #MondayMorning #MondayVibes #USOpen #NFL #tmobile #LancasterPA #Lovecraft #COVID #5g #BlackLivesMatter  Game is on  dealers vs #Tmobile good vs #bad  Poor vs #rich victim vs #oppressor weak  vs #powerful.#justiceformetrobytmobiledealers"
"political_alert",21621,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"BCU_Brexit",1112,"UK redundancies rise at fastest rate since 2009 amid #Covid crisis https://t.co/HzRmUwtYYp"
"b_t_smyt",413,"""Thousands of #Covid patients will be given a new cocktail of antibodies as UK researchers expand world’s largest trial of potential #Covid treatments.
There are treatments available now, like #HCQ &amp; others, but #Boris refuses to use them.""
#Scandalous.
https://t.co/6uEBkXSHBv"
"AustraliaAwake",181,"Very cool to meet Hope and hear how #JobKeeper and the more than $170,000 from our zoos support package helped the Australian Reptile Park get through the #COVID shutdown with all 41 of their staff still employed. https://t.co/H5S8BGHIrA"
"DavidHadley1973",8986,"#Lockdown measures 'massive infringements of civil liberties'
""There has been definite “mission creep” in our country’s response to this #Covid situation. Initially we were asked to stay home to “flatten the curve” and avoid overwhelming the NHS."" https://t.co/vR2f2i5wfx"
"MaryOGrady8",590,"I’m gutted! I was only worried that he, his sister and vultures had #Covid after #GolfGate 
Appreciates nothing, that Brian Hayes! https://t.co/h05gAggbYp"
