"screen_name","followers_count","text"
"Lulu30Laurie",19,"Biden on Trump as US reaches 200,000 deaths from COVID-19: ""Trump panicked. The virus is too big for him… he just wasn't up to it. He froze."""
"DianaCialino",2465,"Biden on Trump as US reaches 200,000 deaths from COVID-19: ""Trump panicked. The virus is too big for him… he just wasn't up to it. He froze."""
"taypearlstein",410,"A lot of people, myself included, have taken a #Covid_19 test before going to see a new group of family or friends. Practically, though, these tests can create a false sense of security bc of their high false negative rate. I'll explain in a thread: 1/x
https://t.co/jBID6PrEXI"
"CarolynNemec",107,"“If in fact it looks like that vaccine is safe and effective, I can tell the American public that I will take the vaccine when it’s available to me, and I will recommend to my family that they take it,” says Dr. Fauci. https://t.co/98HG6ZBDpY"
"AnanceLLC",3787,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"owiebubba",126,"A lot of people, myself included, have taken a #Covid_19 test before going to see a new group of family or friends. Practically, though, these tests can create a false sense of security bc of their high false negative rate. I'll explain in a thread: 1/x
https://t.co/jBID6PrEXI"
"Concernedwhite1",430,"BREAKING: The CDC has removed from its website the undisputed scientific FACT that Covid-19 is spread by airborne and aerosol transmission. WHY?"
"GroundTruth",11492,"Today's COVID-19 reporting roundup - https://t.co/z4VbfSuwbh https://t.co/qnhwVQibsi"
"LeeWWNBAFan",168,"A lot of people, myself included, have taken a #Covid_19 test before going to see a new group of family or friends. Practically, though, these tests can create a false sense of security bc of their high false negative rate. I'll explain in a thread: 1/x
https://t.co/jBID6PrEXI"
"khansaheb2011",1304,"Out of 11438 COVID-19 tests carried out on 21 September 2020, 713 new cases have been detected among 146 expatriate workers, 563 new cases are contacts of active cases, and 4 are travel related. There were 676 recoveries from #COVID19, increasing total recoveries to 58626 https://t.co/cOfKZLopEI"
"simonvarwell",1678,"That was the era that was... | We've just lived through a golden age of travel. Until COVID-19 came along https://t.co/LzTyvD12Hf"
"tiffanycanaday",257,"#Covid_19  KILLED 200,000 Americans. Trump says, 

       ”It is what it is.”

Biden says “I have a PLAN.”

#TrumpLied200KAmericansdied #TrumpKnewAndDidNothing #TrumpKnewVoteBlue https://t.co/mi6sGpoGeG"
"andyjared",79,"We offer a plethora of educational opportunities for residents including online learning, ABR exam prep and webinars. #RadRes, #RadFellows and #MedStudents can enjoy all the benefits of RSNA membership for free: https://t.co/ZPg1jHVYN5 #MedStudentTwitter #MedEd https://t.co/UxM9XMrMyL"
"ThePhoenixRisi1",6,"@realDonaldTrump Wow!!! Look at most the idiots not wearing masks or facial coverings and not social distancing. There's your Covid-19 spread and virus transmission at its finest. They can all thank you for contracting Covid-19 and maybe maybe dying from it. No sympathies."
"MRCANNIZZARO23",1349,"Coronavirus live updates: Eastern Michigan University to test campus wastewater for COVID-19 - ABC News - https://t.co/TYIR9kjL8T via @ABC"
"MRCANNIZZARO23",1349,"Health experts call for a national COVID-19 strategy rather than current 'whack-a-mole' approach - ABC News - https://t.co/VFB78ORjDR via @ABC"
"MorningAnswer",9398,"1/Easing C19 hysteria in Indiana ""using public data from the Indiana State Department of Health, StatsIndiana, and the Insurance Information Institute""  https://t.co/z0rbkvJCVE"
"Socialistdawn",11406,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"angst01",18,"@POTUS AARP ran a article on vitamin D and covid-19 must reed."
"EdorheJones",697,"Reports are circulating that Tottenham's Carabao Cup game against Leyton Orient could be called off due to COVID-19  <U+0001F637>

@NDJ_Official can't understand why the FA cannot help out smaller teams with COVID testing! https://t.co/DpweiYORuY"
"Aviatme",1706,"Look how quickly Politicians and the MSM have moved away from COVID-19, now full blown attacks on Supreme Court Justice. 

Nothing more fake than Democrats!"
"MelodyFritchley",737,"<U+0001F6A8>BREAKING: In huge victory for @TheDemocrats and Wisconsin voters, federal judge:

<U+2705>extends online and mail in registration deadline from 10/14 to 10/21.
<U+2705>extending ballot receipt deadline to November 9, so long as postmarked on or before election day.
https://t.co/mVnEZIHGrk"
"DaleGower",140,"@SportsDirectUK can you explain why in this crisis your refund policy is not clear? Your Southampton branch refused to refund a pair of trainers for my 6 year old which he could not come into store and try on? Poor admin, not about the customer but your greedy owner #Covid_19 https://t.co/jDgVAAXK1V"
"IanSpeed2",1040,"Women between ages 20-40 are presenting more cases of Covid-19, and more hospital admissions, than scientists “would expect”.

Surely must be in part down to schools reopening? Women of this age group more likely to be doing school run twice a day.."
"maarc80",1727,"Look how quickly Politicians and the MSM have moved away from COVID-19, now full blown attacks on Supreme Court Justice. 

Nothing more fake than Democrats!"
"Darkavenger_13",199,"@Islandgirlness @SOFA_KING_BRI @yagirlkat_ No need “hun” 

Size &lt; Fact checking https://t.co/9eUsATfjx7"
"Amara_Magick",30457,"Biden on Trump as US reaches 200,000 deaths from COVID-19: ""Trump panicked. The virus is too big for him… he just wasn't up to it. He froze."""
"stephen_j_moran",305,"JAMES BROWN, 48, of Colonia, New Jersey, died of COVID-19 in April. 

He was the principal at Grover Cleveland Middle School in Caldwell, New Jersey, and a pioneer in social emotional learning. He leaves behind his wife and three children.

https://t.co/LYZW7eUpyL"
"S1NGHN3SS",49064,"The UK has recorded a further 4,368 daily cases of COVID-19 up from 3,899 cases yesterday and 11 new coronavirus-related deaths

For more on this and other news visit https://t.co/8OWd2TvLrt"
"downbythebridge",338,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"JCToroMorales",3122,"We continue to expand our #COVID19 glossary. Now available in 42 languages from Arabic to Zulu: our glossary helps support clear, consistent public information. https://t.co/Xh8u0AoaCr"
"christi13732913",5,"@robertfj48 What does he know about Work!! He spend his Time Watching Fox News Propaganda, Tweeting and Playing Golf! Also running around the country Spreading COVID-19 Virus!!!"
"kalynah",447,"“You cannot just take your own risk. You are taking a risk on behalf of everybody else.. eventually it will reach those who are vulnerable"" @CMO_England 

This is key. It’s not just about you and it never has been.

#Covid_19 #covidbriefing #Covid19UK #COVID19 #coronavirus #NHS"
"DelilahJayne",489,"Trump-loving former GOP official who hated face masks dies from COVID-19. https://t.co/X87DcJUKlS"
"owlkeller",1623,"Ex-Nashville council member, a coronavirus skeptic, dies from Covid-19 https://t.co/joWdKX1ZXS via @nbcnews"
"rachelsuzhunt",576,"Independent student newsrooms are facing the same financial challenges seen elsewhere in news because of Covid-19.

Consider giving your<U+0001F4B0>or time to reporters and editors putting out the news every day. 

(Like my old stomping ground, @thedbk — https://t.co/RnvNtGBuxv ) https://t.co/jeEU174ezv"
"IllinoisUnidos",99,"""About 2.9% of Latinos in the state have had COVID, according to an analysis by the Latin Policy Forum. Their most recent data also shows that of the 15 zip codes with the most COVID-related deaths, six are majority Latino.""

https://t.co/tHsJY5HLtX"
"ninetyniners",1895,"I had some thoughts about aerosols at <U+2066>@TechCrunch. <U+2069>

CDC removes updated guidelines around COVID-19 aerosol transmission, but this expert explains why it should reverse the reversal. https://t.co/t885b3ChDH"
"paulreid125",825,"Today @LivUni confirmed there were 87 positive staff and student COVID-19 tests last week - this is before term has even started and campus is quiet. Current plans being put forward by the university are not safe. It is time to protect staff, students and the city. https://t.co/pWOt4F8ebU"
"Tendisai",597,"I'm looking to learn more about the range in COVID-19 symptoms in younger people. If you were recently diagnosed, in Canada, under the age of 40ish and up for a quick chat, please give me a shout? 

andreawoo [at] globeandmail [dot] com"
"jonathancmunro",10784,".@BBCOne will have the Prime Minister’s address on #Covid_19 on Tues at 8pm, followed by analysis and reaction in a @BBCNews special. Also on @bbc5live and @BBCNews online."
"ceiligirl1",1690,"All you wanted to ask is answered here. Reassuring!  #Covid_19  &amp;#8211; Children with heart conditions and back to school - https://t.co/GosEVqjSNO"
"thatsme777",337,"We mourn the mothers and fathers, brothers and sisters, grandparents, friends, and loved ones who have been lost to COVID-19.

It did not have to be this way. https://t.co/jm0jVdfoR6"
"Cashcratesco",1875,"The CDC’s website updated late last week says, “it is possible that COVID-19 may spread through the droplets and airborne particles that are formed when a person who has COVID-19 coughs, sneezes, sings, talks, or breathes.” https://t.co/mN7Nq0dzWQ"
"garywaynemosel1",57,"Biden on Trump as US reaches 200,000 deaths from COVID-19: ""Trump panicked. The virus is too big for him… he just wasn't up to it. He froze."""
"bodacious_bear",525,"There are currently 359 known active cases of COVID-19 in the counties that fall within the traditional boundaries of my Reservation (Lake Traverse), home to the Sisseton Wahpeton Dakota Sioux. It overlaps the North and South Dakota border."
"senazclk",461,"Covid-19 negative but depression positive"
"uspatriot999",154,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"kathy19090674",492,"Another CDC reversal after WHO pressure. These co-conspirators, along with their cohorts around the world, shift positions like a palm tree in a Hawaii hurricane...

https://t.co/FmsIQmq0nM"
"jack_naramore",74,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"jack_naramore",74,"Look how quickly Politicians and the MSM have moved away from COVID-19, now full blown attacks on Supreme Court Justice. 

Nothing more fake than Democrats!"
"fredsirieix1",157499,"I really don’t understand how this 10pm curfew will curb #Covid_19 infection rate <U+0001F937><U+0001F3FB><U+200D><U+2642><U+FE0F>"
"utdboojy",197,"@CloudyInQc @TheImmortalKop @UTDTrey Lets judge a player on his first game back from covid 19"
"kellyannegoebb",3296,"William B. Crews, the managing editor of the prominent conservative website RedState has spent months trashing U.S. officials tasked with combating COVID-19, dubbing Dr. Fauci a “mask nazi,” &amp; intimating Fauci &amp; others on the task force should be executed.
https://t.co/yL9xc99puo"
"Maria_Emmm",208,"The pediatrics section of the Ontario Medical Association has launched a petition calling for ""mass immunization"" ahead of influenza season, warning of a ""potentially devastating collision course"" amid the ongoing COVID-19 pandemic. 

https://t.co/Hb6cDujmRC"
"LopezLovinLife",27422,"We mourn the mothers and fathers, brothers and sisters, grandparents, friends, and loved ones who have been lost to COVID-19.

It did not have to be this way. https://t.co/jm0jVdfoR6"
"Jennijeremies",503,"@PhilipWatson_ @WrecklessGamer @CJ_cyclist But surely their test is good enough to only identify contagious COVID-19 - how could they possibly get it mixed up with flu <U+0001F60F>"
"TrevorWojcik",105,"1/ The @CDCgov was SLOW to recognize airborne/aerosol (vs droplet) spread of coronavirus. After months, they finally change their guidance, and almost immediately, that guidance is retracted. https://t.co/3AUfcLcrUr"
"imlevinit__",96,"Belief in Conspiracy Theories Is a Barrier to Controlling Spread of COVID-19 https://t.co/Tz3DkfA1u7"
"thatgirlsandra5",2681,"Yeah that 6 foot social distancing nonsense? Turns out the #CDC was in error. Surprised? Research suggests aerosol particles released when a person sneezes can reach up to 26 feet. <U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921><U+0001F921>

https://t.co/rOh6sgrRHP"
"thatgirlsandra5",2681,"CDC probably covering more lies 

DISGRACEFUL: CDC Beclowns Itself, Admits it Randomly Posted on Website Unproven Guidance that COVID-19 Remains Suspended in Air via @gatewaypundit https://t.co/vXGQmRmVTl"
"tikistitch",368,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"Conjwalsh",315,"""If you could save the life of another person without harming your own, would you?""

Deeply moving article about Dr. Rebecca Shadowen. Her words remind us that our actions matter. https://t.co/2or2GTthdX"
"2Fuk2",25,"Senegal is ranked as the 2nd best country <U+0001F30E> handling COVID 19 b/c: They relied on science, acted quickly, tackled stigma, mobilized communities…and here’s another BIG one we never hear about ...*INNOVATION* in Africa. 
https://t.co/NRMylfMwJZ 2/4"
"coverklift",582,"Not a single person has died from the virus in Toronto in September.

The last death was Aug. 28, almost a month ago. And that was the first in weeks. 

There are a grand total of four people in the whole city on a respirator.

It's over. 

Source: https://t.co/BNFG9Dd8hz"
"Vorona93980654",262,"We mourn the mothers and fathers, brothers and sisters, grandparents, friends, and loved ones who have been lost to COVID-19.

It did not have to be this way. https://t.co/jm0jVdfoR6"
"Sailingflyingd",2329,"Look how quickly Politicians and the MSM have moved away from COVID-19, now full blown attacks on Supreme Court Justice. 

Nothing more fake than Democrats!"
"JennaResists",11628,"We mourn the mothers and fathers, brothers and sisters, grandparents, friends, and loved ones who have been lost to COVID-19.

It did not have to be this way. https://t.co/jm0jVdfoR6"
"KatieFoustFrank",193,"We’re still in the throes of a global pandemic with no end in sight. We still don’t know the long term health impacts of COVID-19. We simply can't afford to let Donald Trump and Republicans ram through a Supreme Court justice who will gut health care for millions of Americans."
"paulharris1957",824,"BREAKING: Brits found to have superpowers, can only catch covid in a bar after 10pm... 
<U+0001F926> <U+0001F926><U+200D><U+2642><U+FE0F> <U+0001F926><U+200D><U+2640><U+FE0F> 

#Covid_19 #COVIDIOTS"
"DerPoolitzer",114,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"Babywash",738,"Happening Now: Presidential Task Force on COVID-19 Press Briefing https://t.co/oDGREulQfd"
"Babywash",738,"Happening Now :Presidential Task Force on COVID-19 Press Briefing https://t.co/NTUgPjK0TB"
"StefanichMatt",84,"@MattsGottaKnow @CTVKitchener You do know that there are multiple strains of Coronavirus, right?  COVID-19 is a new strain that has killed nearly 1 Million people world wide. 

The Coronavirus that your highlighting in your encyclopedia is a family name for viruses that are classified as ‘Coronaviruses’."
"biobaby19",830,"@samstein @UROCKlive1 GOP plan has no plan,  no plan for COVID-19, no plan for health care. They are the grab power no plan party."
"JMottier16",6558,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"stefaniecorona",153,"BREAKING: Quebec's public health director Dr. Horacio Arruda says the province is now in a second wave of COVID-19 infections."
"neumanndennis2",67,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"Angel11458165",0,"@fox8news @POTUS If those people get infected by the COVID-19 then let them pay their own bills from the hospital coming from their pocket."
"lacunalingua2",341,"""I never thought at 31 that I'd have to bury my mama."" @nprAudie with a compelling #ConsiderThis podcast on the toll of COVID-19 deaths on US health care workers and their families. An honor to be included in this powerful episode, along with @CTZebra. https://t.co/WvvykCFTy6"
"FrankMe58666820",1,"Trump says he wants supreme court seat filled 'before the election' – live https://t.co/kUEdjriwgK https://t.co/hUvVE6xK8E"
"NashGette",334,"Not a single person has died from the virus in Toronto in September.

The last death was Aug. 28, almost a month ago. And that was the first in weeks. 

There are a grand total of four people in the whole city on a respirator.

It's over. 

Source: https://t.co/BNFG9Dd8hz"
"MrAngusYoung201",325,"We’re still in the throes of a global pandemic with no end in sight. We still don’t know the long term health impacts of COVID-19. We simply can't afford to let Donald Trump and Republicans ram through a Supreme Court justice who will gut health care for millions of Americans."
"ilmilan11",288,"Dears in FIFA,
@Alhilal_FC is being forced to play without 18 players who were tested positive for covid-19
We know ( Fifa for fair play and for the good of the game).
Please take action to make @TheAFCCL fair and safe competition.
@fifacom_ar @FIFAcom @theafcdotcom @fifamedia"
"Vickaric",419,"'Put a mask on so that you never have to suffer what I went through' — This woman who lost both of her parents to COVID-19 has a message for those not taking the virus seriously https://t.co/hu5bvZNrR9"
"coach_dale_",1057,"BAFA supports the call for a Sports Recovery Fund so that our sector can keep people fit and healthy - a vital part of overcoming this pandemic 

<U+0001F3C8>#SportsRecovery 

https://t.co/6ItJ3X1wKT https://t.co/KiDjPvXpIh"
"FLmom4Trump",16935,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"siglaholding1",2,"@silicobeat SIGLA SOCIEDAD DE INGENIEROS S.A, CHILEAN ENGINEERING COMPANY (59 YEARS EXPERIENCE) INVITATE YOU TO CREATE 50 COMPANIES IN EACH 82 COUNTRIES OF LATIN AMERICA AND AFRICA, TO DECRASE EFFECTS COVID-19 AND IMMIGRATS TO USA AND EUROPE siglaholding@gmail.com."
"OpzyHush01",2316,"England imposes up to $13,000 fine for breaking COVID-19 rules https://t.co/7e0dMDmhjA"
"BaddCompani",27723,"<U+0001F6A8>BREAKING: In huge victory for @TheDemocrats and Wisconsin voters, federal judge:

<U+2705>extends online and mail in registration deadline from 10/14 to 10/21.
<U+2705>extending ballot receipt deadline to November 9, so long as postmarked on or before election day.
https://t.co/mVnEZIHGrk"
"happiness9163",4277,"@JoeBiden @JardinAngels He’s failed the American People. 200,000 covid deaths and climbing, unemployment in the millions, failed business and relief going to big businesses. It’s a complete tragedy. #VoteBlue #Covid_19"
"howlowilltheygo",57,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"HartPandore",385,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"skmg_1127",170,"Exclusive: A new study that analyzed the coronavirus outbreak in Brazil suggests exposure to dengue fever may provide some level of immunity against COVID-19 https://t.co/pMAoOU0nNj https://t.co/wJIp0HH469"
"franksavaglio",791,"What a debacle. Shows that while the season feels normal, things could change very quickly. #COYS

https://t.co/L2SbxY1rgz"
"low18_low",144,"Not a single person has died from the virus in Toronto in September.

The last death was Aug. 28, almost a month ago. And that was the first in weeks. 

There are a grand total of four people in the whole city on a respirator.

It's over. 

Source: https://t.co/BNFG9Dd8hz"
"RufflesRuff",1756,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"cnnisfakenews33",805,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"GrainTrades",68,"FIND LOADS GET QUOTES - FREE DURING COVID-19
List Your Truck For Available Work Free!

PLEASE SHARE - SUPPORT RURAL COMMUNITIES &amp; TRANSPORTERS

Find Rural Workers &amp; Rural Work Australia-Wide
Register Free, Post Free, Get Free 
Quotes:…https://t.co/6AsRGddAkj"
"cate_walt",712,"BREAKING: The CDC has removed from its website the undisputed scientific FACT that Covid-19 is spread by airborne and aerosol transmission. WHY?"
"Wfr555",582,"Dears in FIFA,
@Alhilal_FC is being forced to play without 18 players who were tested positive for covid-19
We know ( Fifa for fair play and for the good of the game).
Please take action to make @TheAFCCL fair and safe competition.
@fifacom_ar @FIFAcom @theafcdotcom @fifamedia https://t.co/ARmVerK8KP"
"cathsears",250,"Attila the Hun killed 20,000 through ethnic cleansing in the Roman Empire, so Trump and his lackey Kelly Loeffler arguably are well to the right of that with 200,000 COVID-19 deaths in the USA.

https://t.co/jwIb2meGze"
"MandK74",38,"This is Adeline Marie Fagan, MD. This vivacious, sweet soul was my resident. A 28 year old PGY II in Ob/Gyn in Houston , Texas. Today, she became one of the 200,000 Americans who died of Covid 19.  There is so so much pain in this world<U+0001F62D>. https://t.co/XNxjI2jXpP"
"hangryprof",148,"Our new animation on child mental health during COVID-19 is out. Please share with your community networks.

[Link to Spanish version in comments.] https://t.co/ECaSSKmP31"
"Sportsfromvenus",177,"WNBA Semi-Finals Game Postponed Due to Inconclusive COVID-19 Test Results #WNBA
https://t.co/4s2MXsoo0M"
"jacquedennisja1",742,"A single passenger spread Covid-19 to 15 people aboard a flight from London to Hanoi, Vietnam, according to CDC study. https://t.co/nuU8qZ64rJ"
"iCoachCricketUK",2,"@cooldog320 @CovidResults @DrMichaelMosley Vulnerables will DIE as ginniua pigs only then Govt will take it seriously to prove ""look people are actually Dying.""
This is the time #shielding must be introduced,at least PPL who are directly prone to #Covid_19 can be saved #Lockdown2"
"Dezza1007",75,"This game changing letter will be the focus of my show tomorrow @talkRADIO in the company of those who helped to write it #Covid_19 #FollowTheScience https://t.co/lemlMKjyU9"
"jf_pry",1258,"Reason one zillion US teachers unions, educrats, and their media allies should be ashamed:
  
France will now run K-5 schools normally even if kids test positive.

""Children pose little risk of contracting serious cases and of spreading SARS-CoV-2.""
https://t.co/A1k4XofiK7"
"TheAnselAdams",11249,"Yosemite Facelift is back! https://t.co/rWaFMbLLTw
Yosemite Facelift: Act Local! September 22nd-27th, 2020 

Due to COVID-19 we will be hosting a virtual event this year. The mission of Yosemite Facelift: Act Local, is to bring the spirit of stewardship all over the globe. https://t.co/nnzJhZjfmN"
"CBS4Local",14278,"Two @LCPSnet employees have reported positive tests for #COVID19, the district announced Monday. 
https://t.co/hvcPqf6gEp"
"VicVicm2",4573,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"DionneW07199064",76,"This campaign ad nails what it’s like to run for office in the era of COVID-19 https://t.co/VwxYzG4ZJs"
"Suzanne43057604",37,"@realDonaldTrump Thank you for not wanting to spread fear about a deadly virus!! But, allowing your low-life supports to spread their hate and Covid-19 all over the nation at your rallies."
"silentnomore46",124,"200,000 lives lost. This is a tragedy unlike anything our nation has ever seen, and this extraordinary loss is on the Trump administration. The COVID-19 Pandemic is not over. https://t.co/h8lvMTyVFR"
"fotopak",335,"The UK has recorded a further 4,368 daily cases of COVID-19 up from 3,899 cases yesterday and 11 new coronavirus-related deaths

For more on this and other news visit https://t.co/8OWd2TvLrt"
"mairindorn",58,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"Librari1Literal",47,"COVID-19 can spread through the air, latest CDC guidelines reveal https://t.co/2Rbz2v8G4f via @nypost"
"gcc6662020",68,"US coronavirus: As doctors worry about an 'apocalyptic fall,' the CDC retracts Covid-19 info https://t.co/hl3Jrh3yBA"
"AndrewWirski",1231,"THIS IS PURE EVIL. 

Dan Andrews, Premier of Victoria Australia is introducing a Bill to Parliament that will give Victorian Police the ability to DETAIN CHILDREN that don’t comply with CURFEW for up to  30 months. Have registrars extend bail unlimited.

https://t.co/n6qFX5YayG https://t.co/qBBfxlzQCH"
"JamieStelter",27069,"During these hard times, here's some good news. I got a covid test at one of the city's rapid testing clinics today, and I got the (negative) results in only four hours. Rapid means rapid!

Here's the link to book an appointment:
https://t.co/jIJSs2bL23"
"TomCat8824",3797,"Look how quickly Politicians and the MSM have moved away from COVID-19, now full blown attacks on Supreme Court Justice. 

Nothing more fake than Democrats!"
"KHodd81",287,"See you next spring #Covid_19 #Lockdown2"
"kdailBoycey101C",1782,"SHOCK REPORT!
This Week CDC Quietly Updated COVID-19 Numbers

Only 9,210 Americans Died From COVID-19 Alone - Rest Had Different Other Serious Illnesses!
@realDonaldTrump
@americandream09

17Plus
https://t.co/C921tGk9T4
Real News Source
 https://t.co/v3bznqzggf via @gatewaypundit"
"wendydshaffer",9788,"Kentucky hospital hits COVID-19 capacity. CEO pleads with community to wear masks. #TrumpLiesChildrenDie https://t.co/N5RxMyecun #SmartNews"
"wendydshaffer",9788,"Single plane passenger infected 15 others with Covid-19, CDC says https://t.co/rhvqmfFiyT #SmartNews"
"Duck_hk",324,"Keep pressing on for Revival San Francisco. Freedom is not free anymore. Fight for righteousness and equality. Keep on praying for Revival America. Jesus saves! We will NOT give up our freedom! Catholic church leads protest of COVID-19 restrictions: https://t.co/zC6zqhVB5V"
"bbxtrix",598,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"autismfamily01",20325,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"dense_evi",138,"This is Adeline Marie Fagan, MD. This vivacious, sweet soul was my resident. A 28 year old PGY II in Ob/Gyn in Houston , Texas. Today, she became one of the 200,000 Americans who died of Covid 19.  There is so so much pain in this world<U+0001F62D>. https://t.co/XNxjI2jXpP"
"neut99",853,"He’s also delivered 4600 COVID-19 dead to grieving Ohio families. https://t.co/5QSzyhnC7R"
"mitcalvinmadiba",1083,"The N75billion survival fund grant to support SMEs from the shock of the COVID- 19 pandemic is a fraud. Wait till you see the registration form then you will know why."
"wabisabine",264,"I've been thinking about the President's claim that he didn't want to create a panic over Covid 19

I think that's right

What he DOES want to create a panic about is :

A communist government headed by Joe Biden

BLM protests

Latino caravans approaching the US border

(more)"
"ComeonpurpleTx",1486,"Researchers at St Vincent's Hospital in Sydney studying more than 100 recovering COVID-19 patients have found that even those who experienced mild cases of the virus are being struck down by long-term side-effects. #60Mins https://t.co/qsLIJFOQez"
"EyesPrizeResist",189,"CDC removed FACT that COVID-19 spreads by droplets in the air from people without masks.  
""The fact that they retracted this, even though this is common scientific knowledge at this point, one has to wonder what's behind it,"" said Dr. Leana Wen. #Biden https://t.co/5eVM8MmEfs"
"PegRothschild",8030,"Republican ""plot to gut Social Security behind closed doors"" gains steam in Senate COVID-19 talks https://t.co/tW8vXc3dxp"
"MizzouViper",263,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"Penny7091",143,"Biden on Trump as US reaches 200,000 deaths from COVID-19: ""Trump panicked. The virus is too big for him… he just wasn't up to it. He froze."""
"PonJosephine",2366,"September 21 COVID-19 update <U+0001F447> https://t.co/uxAiIaGiIa"
"HollieJoyJoy",2173,"@JohnathanPerk For reliable, science-based information on COVID-19, just go to the English site of the German Health Ministry. Never mind the CDC https://t.co/eIytkdaW9R"
"ryans681",11161,"CDC posted new guidance saying COVID-19 spreads most commonly by air through droplets/ tiny respiratory particles that can remain suspended and inhaled *beyond 6-feet and without direct contact.* Now it's saying that guidance was posted in error https://t.co/mOz6tWrIeq"
"MrRBourne",15968,"Interventions Meant To Slow The Spread Of Covid-19 Have All But Stopped The Spread Of Flu in The U.S. via @forbes https://t.co/J45E3I90dR"
"Unbeelievable",20843,"Campaigners call on UK Government to boost access to green spaces in the most deprived neighbourhoods as part of a Green and Fair Covid-19 Recovery Plan. https://t.co/ocMw2XQmbI"
"Roberts1Robin",336,"Nevada is now the 7th state to quietly reverse their decision to block HCQ prescriptions for COVID-19. Physicians in Nevada can now once again prescribe HCQ as they deem necessary.

Governors lied &amp; restricted medicine that could have saved lives. They should be held accountable. https://t.co/MLtB1dPt5x"
"david_aristegui",2513,"For decades, politicians and the cops who serve them have eroded any possible foundation for social peace—murdering thousands, evicting and incarcerating millions, looting billions. That's why the US exploded: https://t.co/qr7wAj0QHj

What's their solution? Even more brute force. https://t.co/BflMgO12tL"
"melons4u",365,"BREAKING: The Atlanta Fed forecasts a record national GDP growth rate of 32% for Q3, meaning the third quarter will be the mother of all economic rebounds thanks to businesses going from a total lockdown to a new COVID-19 normal. The Oct 29 GDP release will be an October Surprise"
"ecodaren",3468,"COVID-19 fears, stalled stimulus sees Dow shed 500 points https://t.co/QKRBhSJitU https://t.co/G0Bzt896XJ"
"Lashow_",118,"Here’s a show for you… LA Show What’s Goin On Ep.40 episode of LA Show

#lashow #Covid_19 #CoronavirusMadrid #mikeonajohnson #satchuelcole #jenniferbenton

https://t.co/E46LgyBzOd"
"Lashow_",118,"Here’s a show for you… LA Show What’s Goin On Ep.40 episode of LA Show
#lashow #Covid_19 #ConspiracyTrump #MondayVibes
#MikeonaJohnson #satchuelcole #jenniferbenton

https://t.co/GuWjPZIFB7"
